91,782.5,341.5,205,205
101,796.5,368.5,164,178
111,796.5,355.5,186,191
121,782.5,355.5,191,191
131,782.5,368.5,178,192
141,768.5,368.5,219,233
151,782.5,368.5,191,192
161,782.5,368.5,191,192
171,768.5,368.5,192,219
181,782.5,368.5,191,192
191,741.5,382.5,191,246
201,768.5,355.5,178,191
211,755.5,368.5,246,246
221,768.5,382.5,178,205
231,768.5,368.5,178,192
241,768.5,368.5,164,164
251,700.5,382.5,232,287
261,782.5,368.5,150,178
271,768.5,341.5,192,219
281,768.5,355.5,192,218
291,782.5,355.5,205,232
301,755.5,368.5,205,192
311,755.5,368.5,218,274
321,782.5,368.5,219,233
331,755.5,368.5,191,246
341,727.5,382.5,246,301
351,782.5,355.5,207,232
361,741.5,368.5,205,245
371,700.5,437.5,219,273
381,700.5,478.5,191,205
391,741.5,355.5,219,271
401,741.5,355.5,220,259
411,727.5,450.5,178,178
421,727.5,505.5,151,137
431,727.5,505.5,137,137
441,741.5,355.5,220,232
451,741.5,382.5,191,260
461,727.5,491.5,123,123
471,752.5,341.5,194,232
481,752.5,314.5,223,340
491,741.5,505.5,123,137
