119,864.5,368.5,137,137
129,864.5,396.5,96,95
139,850.5,355.5,151,177
149,837.5,396.5,165,150
159,837.5,396.5,136,136
169,837.5,396.5,150,150
179,837.5,396.5,191,164
189,837.5,396.5,150,150
199,837.5,382.5,150,164
209,837.5,382.5,136,150
219,823.5,382.5,150,178
229,837.5,382.5,136,164
239,837.5,396.5,136,136
249,837.5,396.5,136,136
259,837.5,409.5,123,123
269,850.5,409.5,123,123
279,837.5,409.5,123,123
289,837.5,327.5,177,205
299,837.5,382.5,150,150
309,850.5,396.5,123,123
319,850.5,396.5,123,123
329,823.5,355.5,164,177
339,850.5,396.5,110,136
349,837.5,396.5,123,136
359,837.5,396.5,136,136
369,837.5,396.5,123,136
379,823.5,396.5,137,136
389,823.5,355.5,191,192
399,823.5,368.5,164,192
409,809.5,396.5,178,191
419,823.5,382.5,178,178
429,809.5,368.5,178,205
439,837.5,382.5,164,178
449,809.5,382.5,164,178
459,809.5,382.5,178,178
469,809.5,355.5,196,232
479,823.5,382.5,150,164
489,823.5,382.5,164,164
