114,850.5,368.5,164,205
119,864.5,382.5,150,164
124,837.5,396.5,177,232
129,850.5,396.5,178,205
134,862.5,393.5,129,182
169,864.5,394.5,150,207
174,850.5,382.5,178,219
179,850.5,382.5,178,219
184,864.5,382.5,150,205
189,823.5,382.5,178,232
194,862.5,421.5,127,169
237,864.5,382.5,164,164
242,864.5,382.5,150,164
247,864.5,382.5,150,191
252,850.5,382.5,164,191
257,850.5,382.5,205,205
304,850.5,355.5,192,246
309,850.5,368.5,164,178
314,850.5,368.5,164,192
319,850.5,382.5,178,205
324,850.5,366.5,193,223
363,864.5,368.5,178,192
368,864.5,368.5,150,192
373,860.5,368.5,154,178
378,864.5,368.5,164,205
383,850.5,368.5,192,219
421,850.5,368.5,178,178
426,891.5,382.5,123,150
431,864.5,368.5,178,192
436,878.5,382.5,123,164
441,878.5,368.5,150,192
446,878.5,368.5,164,205
451,878.5,368.5,177,205
489,837.5,355.5,191,218
494,850.5,382.5,164,178
