59,974.5,546.5,27,27
66,974.5,546.5,40,27
72,974.5,547.5,13,14
79,986.5,558.5,14,14
85,974.5,547.5,13,25
92,974.5,547.5,13,12
99,974.5,547.5,27,13
105,974.5,547.5,13,12
156,973.5,547.5,14,13
162,974.5,548.5,12,11
168,974.5,548.5,12,11
175,974.5,546.5,26,13
182,974.5,548.5,12,11
187,974.5,547.5,12,12
194,974.5,548.5,12,11
200,974.5,547.5,12,13
206,974.5,547.5,12,12
213,974.5,547.5,12,12
259,961.5,533.5,12,12
265,961.5,533.5,12,13
272,961.5,533.5,12,25
278,961.5,547.5,11,12
284,961.5,547.5,11,12
291,961.5,533.5,11,13
297,961.5,546.5,11,13
303,961.5,547.5,12,11
310,961.5,534.5,11,11
316,961.5,534.5,11,24
322,961.5,534.5,11,13
355,959.5,532.5,14,14
362,960.5,533.5,13,13
368,961.5,533.5,11,13
374,948.5,530.5,25,15
380,961.5,533.5,25,13
386,961.5,533.5,12,25
392,961.5,533.5,13,14
399,956.5,533.5,17,13
405,948.5,533.5,25,13
411,960.5,533.5,13,13
417,961.5,546.5,11,13
423,960.5,533.5,13,13
430,961.5,533.5,12,26
463,987.5,547.5,13,13
469,974.5,561.5,12,12
475,974.5,547.5,12,15
482,974.5,546.5,12,14
488,974.5,547.5,12,12
494,973.5,547.5,13,12
