65,851.5,492.5,14,12
70,851.5,492.5,12,13
80,864.5,491.5,12,13
85,852.5,492.5,11,12
95,851.5,492.5,12,12
100,851.5,492.5,13,12
110,852.5,492.5,24,12
115,823.5,506.5,14,24
125,851.5,492.5,13,12
131,838.5,492.5,13,12
154,851.5,492.5,12,26
159,851.5,492.5,12,12
168,851.5,492.5,11,12
174,851.5,491.5,12,16
183,851.5,491.5,12,28
189,838.5,492.5,11,12
198,838.5,492.5,12,12
203,851.5,492.5,12,27
213,849.5,492.5,14,13
218,838.5,491.5,25,14
244,892.5,370.5,13,25
250,892.5,383.5,14,12
259,879.5,506.5,12,12
264,876.5,506.5,14,12
273,892.5,382.5,13,13
279,878.5,506.5,12,12
287,879.5,505.5,11,14
293,879.5,505.5,11,13
301,865.5,505.5,11,13
307,865.5,506.5,11,12
316,879.5,506.5,11,12
321,877.5,505.5,14,13
331,865.5,506.5,15,12
337,865.5,506.5,26,12
346,865.5,506.5,11,12
352,865.5,506.5,13,12
361,865.5,506.5,26,12
366,865.5,506.5,26,12
392,865.5,492.5,12,26
397,865.5,506.5,14,12
406,865.5,491.5,12,14
412,865.5,506.5,12,12
421,865.5,492.5,12,13
426,865.5,506.5,13,12
435,865.5,506.5,12,12
441,866.5,506.5,11,12
450,865.5,506.5,13,12
455,865.5,505.5,12,13
483,865.5,505.5,12,13
489,865.5,505.5,12,13
