90,943.5,370.5,102,128
95,917.5,343.5,155,184
100,920.5,332.5,178,191
105,920.5,346.5,246,287
110,835.5,357.5,268,236
115,943.5,384.5,102,89
153,974.5,360.5,28,27
158,903.5,303.5,169,209
163,904.5,289.5,167,235
168,892.5,277.5,192,246
173,906.5,291.5,151,233
178,878.5,291.5,165,191
183,878.5,277.5,206,193
188,932.5,318.5,113,113
225,917.5,288.5,129,142
230,918.5,303.5,140,128
235,906.5,277.5,150,151
240,892.5,277.5,151,165
245,906.5,291.5,150,164
287,945.5,330.5,100,86
292,906.5,277.5,178,178
297,920.5,305.5,136,137
302,892.5,305.5,178,164
307,906.5,305.5,150,164
343,903.5,276.5,155,155
348,878.5,264.5,192,205
353,878.5,264.5,177,191
358,878.5,277.5,165,151
363,875.5,250.5,209,233
399,917.5,276.5,114,139
404,878.5,236.5,206,248
409,920.5,277.5,123,137
414,892.5,289.5,151,180
419,646.5,250.5,520,370
463,892.5,277.5,164,178
468,892.5,277.5,151,165
473,865.5,277.5,233,233
478,867.5,277.5,189,189
483,878.5,277.5,206,261
488,892.5,277.5,233,233
