56,960.5,423.5,191,192
61,946.5,437.5,231,207
66,960.5,437.5,220,273
71,973.5,437.5,219,245
118,973.5,450.5,137,110
123,932.5,423.5,273,260
128,973.5,437.5,150,123
133,973.5,423.5,204,248
171,985.5,448.5,167,182
176,973.5,437.5,164,150
181,972.5,423.5,151,137
186,946.5,437.5,177,150
219,985.5,447.5,292,280
224,973.5,437.5,301,287
229,985.5,462.5,263,224
234,985.5,447.5,263,266
268,973.5,437.5,246,259
273,973.5,437.5,123,123
278,946.5,437.5,191,164
283,960.5,437.5,245,181
321,959.5,435.5,260,275
326,973.5,437.5,123,123
331,932.5,437.5,260,246
336,932.5,437.5,164,136
341,946.5,437.5,150,136
381,946.5,423.5,328,328
386,973.5,423.5,232,260
391,987.5,437.5,205,232
396,960.5,437.5,205,232
401,960.5,423.5,259,261
438,999.5,447.5,208,224
443,973.5,437.5,217,234
448,973.5,437.5,204,248
453,686.5,478.5,300,232
458,973.5,450.5,204,123
