71,439.5,80.5,510,496
81,633.5,288.5,191,218
91,644.5,273.5,194,260
101,646.5,287.5,192,260
111,634.5,179.5,220,394
121,646.5,219.5,192,369
131,646.5,320.5,178,268
141,592.5,260.5,240,314
151,619.5,246.5,242,287
161,619.5,178.5,273,398
171,631.5,190.5,255,386
181,646.5,205.5,249,385
191,674.5,356.5,205,259
201,592.5,272.5,297,248
211,619.5,216.5,262,359
221,619.5,287.5,205,281
231,630.5,224.5,223,286
241,646.5,245.5,205,331
251,619.5,219.5,218,314
261,619.5,287.5,234,254
271,636.5,277.5,218,282
281,468.5,21.5,504,870
291,660.5,356.5,273,341
301,715.5,492.5,123,123
311,633.5,259.5,232,314
321,715.5,479.5,136,136
331,642.5,273.5,250,301
341,701.5,479.5,123,123
351,715.5,479.5,109,123
361,605.5,259.5,301,328
371,616.5,191.5,275,481
381,672.5,274.5,193,355
391,646.5,246.5,233,274
401,715.5,479.5,109,123
411,701.5,342.5,151,273
421,701.5,451.5,123,151
431,715.5,479.5,123,123
441,715.5,479.5,123,123
451,728.5,492.5,96,96
461,713.5,398.5,152,231
471,687.5,451.5,151,178
481,701.5,451.5,164,151
