104,687.5,246.5,151,164
114,674.5,216.5,165,208
124,683.5,234.5,155,204
134,674.5,233.5,177,205
144,674.5,219.5,205,219
154,671.5,124.5,235,341
164,687.5,233.5,178,232
174,685.5,246.5,194,205
184,687.5,233.5,192,259
194,688.5,245.5,166,208
204,467.5,217.5,579,425
214,672.5,193.5,221,339
224,675.5,229.5,262,306
234,701.5,287.5,205,246
244,660.5,219.5,232,231
254,687.5,219.5,205,261
264,656.5,259.5,190,204
274,674.5,223.5,191,215
284,671.5,202.5,194,263
294,658.5,258.5,223,317
304,656.5,245.5,220,305
314,685.5,243.5,235,331
324,679.5,231.5,213,279
334,640.5,283.5,228,281
344,563.5,257.5,358,416
354,724.5,343.5,209,258
364,685.5,571.5,496,374
374,578.5,256.5,305,389
384,674.5,315.5,273,293
394,643.5,217.5,288,346
404,645.5,231.5,251,344
414,657.5,273.5,279,263
424,645.5,202.5,290,357
434,675.5,260.5,258,287
444,676.5,205.5,229,316
454,684.5,203.5,224,302
464,645.5,191.5,290,370
474,645.5,221.5,304,475
484,726.5,303.5,193,258
494,631.5,203.5,304,316
