152,738.5,230.5,158,182
157,715.5,205.5,232,219
162,756.5,246.5,136,151
167,728.5,246.5,192,178
172,715.5,219.5,209,219
177,728.5,233.5,178,191
182,728.5,205.5,205,219
187,715.5,205.5,218,233
232,725.5,203.5,196,210
237,715.5,192.5,218,232
242,715.5,233.5,205,191
247,687.5,219.5,246,232
252,715.5,233.5,205,205
257,715.5,246.5,177,178
262,728.5,246.5,164,164
267,728.5,233.5,164,191
272,715.5,164.5,232,260
309,725.5,217.5,170,194
314,728.5,242.5,164,168
319,742.5,260.5,137,150
324,728.5,260.5,151,150
329,728.5,246.5,151,164
334,728.5,260.5,151,150
373,727.5,243.5,140,168
378,701.5,208.5,205,216
383,715.5,246.5,164,178
388,714.5,246.5,165,192
393,728.5,260.5,151,150
398,728.5,260.5,137,164
403,728.5,246.5,151,164
438,713.5,219.5,193,205
443,715.5,246.5,164,164
448,715.5,233.5,191,191
453,715.5,260.5,164,164
458,715.5,246.5,164,178
463,728.5,260.5,151,164
468,715.5,219.5,164,205
