111,865.5,342.5,178,178
121,865.5,383.5,137,150
131,851.5,383.5,152,164
141,851.5,410.5,123,123
151,851.5,397.5,123,136
161,851.5,397.5,123,150
171,838.5,383.5,150,150
181,810.5,383.5,178,164
191,810.5,383.5,178,164
201,851.5,397.5,137,136
211,838.5,383.5,166,178
221,838.5,397.5,136,150
231,797.5,383.5,191,178
241,838.5,383.5,136,150
251,810.5,397.5,178,177
261,797.5,356.5,218,218
271,824.5,369.5,178,219
281,824.5,383.5,178,205
291,797.5,397.5,177,191
301,824.5,369.5,191,192
311,810.5,397.5,164,177
321,797.5,383.5,177,205
331,810.5,397.5,151,177
341,824.5,396.5,164,165
351,783.5,383.5,205,191
361,824.5,397.5,164,164
371,824.5,397.5,150,164
381,824.5,410.5,150,164
391,824.5,410.5,150,151
401,796.5,383.5,189,219
411,797.5,397.5,177,164
421,810.5,383.5,178,178
431,824.5,410.5,137,151
441,824.5,410.5,137,151
451,824.5,410.5,150,137
461,824.5,383.5,150,164
471,838.5,410.5,123,137
481,797.5,397.5,191,191
491,797.5,397.5,191,177
