57,892.5,328.5,151,151
67,892.5,328.5,151,151
77,879.5,315.5,164,164
87,879.5,315.5,164,177
97,865.5,342.5,164,150
107,879.5,328.5,150,151
117,879.5,342.5,150,164
127,879.5,315.5,191,177
137,865.5,328.5,191,178
147,865.5,342.5,164,191
157,865.5,314.5,178,219
167,838.5,315.5,218,205
177,810.5,328.5,219,219
187,797.5,342.5,246,287
197,812.5,315.5,217,232
207,810.5,356.5,219,218
217,769.5,342.5,246,205
227,838.5,342.5,205,246
237,851.5,342.5,178,191
247,834.5,356.5,181,177
257,838.5,328.5,191,178
267,797.5,342.5,232,178
277,838.5,356.5,191,177
287,865.5,356.5,164,177
297,865.5,356.5,164,164
307,785.5,356.5,230,205
317,851.5,342.5,192,178
327,838.5,351.5,191,182
337,838.5,356.5,164,177
347,865.5,356.5,164,150
357,560.5,562.5,133,297
367,865.5,356.5,164,164
377,784.5,315.5,259,230
387,865.5,356.5,164,177
397,851.5,356.5,164,177
407,879.5,356.5,150,136
417,865.5,342.5,164,178
427,865.5,342.5,164,164
437,879.5,356.5,136,150
447,756.5,342.5,287,191
457,865.5,356.5,160,164
467,810.5,328.5,219,287
477,879.5,356.5,164,164
487,851.5,356.5,164,150
497,783.5,410.5,178,164
