59,975.5,547.5,27,27
66,975.5,547.5,40,27
72,975.5,548.5,13,14
79,987.5,559.5,14,14
85,975.5,548.5,13,25
92,975.5,548.5,13,12
99,975.5,548.5,27,13
105,975.5,548.5,13,12
156,974.5,548.5,14,13
162,975.5,549.5,12,11
168,975.5,549.5,12,11
175,975.5,547.5,26,13
182,975.5,549.5,12,11
187,975.5,548.5,12,12
194,975.5,549.5,12,11
200,975.5,548.5,12,13
206,975.5,548.5,12,12
213,975.5,548.5,12,12
259,962.5,534.5,12,12
265,962.5,534.5,12,13
272,962.5,534.5,12,25
278,962.5,548.5,11,12
284,962.5,548.5,11,12
291,962.5,534.5,11,13
297,962.5,547.5,11,13
303,962.5,548.5,12,11
310,962.5,535.5,11,11
316,962.5,535.5,11,24
322,962.5,535.5,11,13
355,960.5,533.5,14,14
362,961.5,534.5,13,13
368,962.5,534.5,11,13
374,949.5,531.5,25,15
380,962.5,534.5,25,13
386,962.5,534.5,12,25
392,962.5,534.5,13,14
399,957.5,534.5,17,13
405,949.5,534.5,25,13
411,961.5,534.5,13,13
417,962.5,547.5,11,13
423,961.5,534.5,13,13
430,962.5,534.5,12,26
463,988.5,548.5,13,13
469,975.5,562.5,12,12
475,975.5,548.5,12,15
482,975.5,547.5,12,14
488,975.5,548.5,12,12
494,974.5,548.5,13,12
