50,741.5,1012.5,30,23
59,880.5,521.5,25,11
65,893.5,520.5,13,12
74,892.5,521.5,13,10
80,1588.5,777.5,12,180
88,891.5,521.5,15,11
94,892.5,520.5,14,12
102,880.5,521.5,25,11
108,892.5,521.5,14,11
142,962.5,425.5,11,12
147,963.5,411.5,11,26
157,892.5,507.5,14,13
162,963.5,411.5,10,13
170,892.5,507.5,14,13
176,880.5,506.5,25,13
184,892.5,519.5,13,12
190,893.5,521.5,12,11
198,893.5,507.5,26,25
203,892.5,507.5,14,24
212,892.5,507.5,14,13
217,892.5,507.5,13,24
238,974.5,424.5,13,13
243,962.5,425.5,25,25
252,963.5,424.5,24,13
257,881.5,519.5,25,13
266,975.5,411.5,12,26
271,881.5,520.5,25,12
280,892.5,507.5,29,26
285,962.5,439.5,12,11
294,892.5,519.5,29,14
299,879.5,520.5,13,12
329,949.5,424.5,24,13
334,948.5,424.5,12,13
344,948.5,424.5,12,13
349,948.5,424.5,12,13
358,947.5,411.5,12,26
363,890.5,519.5,15,12
372,893.5,521.5,12,10
378,892.5,520.5,13,11
386,892.5,520.5,13,12
392,893.5,521.5,12,11
416,934.5,384.5,13,25
422,934.5,385.5,25,12
431,880.5,520.5,12,12
436,880.5,521.5,11,11
445,880.5,520.5,12,12
450,880.5,520.5,11,11
459,881.5,507.5,24,24
464,881.5,520.5,11,11
474,881.5,505.5,25,15
479,881.5,520.5,11,11
488,881.5,507.5,24,13
493,881.5,520.5,24,12
