91,783.5,342.5,205,205
101,797.5,369.5,164,178
111,797.5,356.5,186,191
121,783.5,356.5,191,191
131,783.5,369.5,178,192
141,769.5,369.5,219,233
151,783.5,369.5,191,192
161,783.5,369.5,191,192
171,769.5,369.5,192,219
181,783.5,369.5,191,192
191,742.5,383.5,191,246
201,769.5,356.5,178,191
211,756.5,369.5,246,246
221,769.5,383.5,178,205
231,769.5,369.5,178,192
241,769.5,369.5,164,164
251,701.5,383.5,232,287
261,783.5,369.5,150,178
271,769.5,342.5,192,219
281,769.5,356.5,192,218
291,783.5,356.5,205,232
301,756.5,369.5,205,192
311,756.5,369.5,218,274
321,783.5,369.5,219,233
331,756.5,369.5,191,246
341,728.5,383.5,246,301
351,783.5,356.5,207,232
361,742.5,369.5,205,245
371,701.5,438.5,219,273
381,701.5,479.5,191,205
391,742.5,356.5,219,271
401,742.5,356.5,220,259
411,728.5,451.5,178,178
421,728.5,506.5,151,137
431,728.5,506.5,137,137
441,742.5,356.5,220,232
451,742.5,383.5,191,260
461,728.5,492.5,123,123
471,753.5,342.5,194,232
481,753.5,315.5,223,340
491,742.5,506.5,123,137
