112,1000.5,340.5,113,127
117,987.5,328.5,151,151
122,974.5,328.5,164,151
127,1002.5,342.5,109,109
132,974.5,342.5,150,137
137,988.5,342.5,123,123
198,1000.5,352.5,127,116
203,999.5,352.5,126,116
208,988.5,328.5,150,151
213,988.5,342.5,136,137
218,961.5,356.5,136,136
223,987.5,355.5,127,126
250,1013.5,354.5,101,114
255,1000.5,353.5,114,114
260,986.5,340.5,209,223
265,988.5,328.5,150,151
270,974.5,342.5,150,137
275,988.5,356.5,109,109
310,1000.5,353.5,125,128
315,988.5,315.5,164,246
320,1001.5,356.5,110,109
325,988.5,356.5,136,123
330,974.5,356.5,123,123
364,974.5,342.5,192,232
369,988.5,342.5,136,137
374,988.5,342.5,123,123
379,988.5,356.5,123,123
384,974.5,369.5,123,110
389,974.5,328.5,246,260
438,1012.5,394.5,75,73
443,988.5,369.5,164,151
448,988.5,383.5,123,109
453,988.5,383.5,109,109
458,988.5,383.5,136,123
