105,1027.5,353.5,86,87
110,1002.5,328.5,150,152
115,1002.5,342.5,123,123
120,1002.5,342.5,136,137
125,986.5,342.5,152,150
130,988.5,328.5,164,164
135,988.5,328.5,137,164
167,988.5,328.5,164,164
172,1002.5,328.5,123,137
177,988.5,342.5,123,137
182,961.5,328.5,164,178
219,1013.5,369.5,59,71
224,985.5,327.5,115,126
229,973.5,326.5,166,155
234,961.5,314.5,177,206
239,1002.5,342.5,95,96
244,947.5,301.5,191,219
282,1015.5,342.5,41,55
287,972.5,326.5,100,127
292,959.5,312.5,155,208
297,947.5,315.5,150,150
302,974.5,328.5,110,110
307,933.5,300.5,205,247
312,947.5,301.5,150,164
356,933.5,301.5,164,178
361,933.5,315.5,164,164
366,933.5,342.5,137,137
371,906.5,315.5,178,177
376,920.5,326.5,167,155
381,920.5,315.5,191,177
412,959.5,353.5,98,101
417,944.5,326.5,170,155
422,933.5,301.5,178,191
427,933.5,328.5,164,151
432,920.5,315.5,205,191
437,933.5,328.5,137,151
442,944.5,326.5,156,168
447,944.5,327.5,170,179
476,960.5,340.5,112,126
481,944.5,325.5,142,156
486,933.5,301.5,178,205
491,947.5,328.5,150,151
