132,865.5,507.5,13,12
136,866.5,507.5,12,12
146,852.5,507.5,13,12
151,853.5,507.5,25,12
159,839.5,506.5,13,13
165,852.5,507.5,13,12
174,866.5,507.5,12,12
179,839.5,507.5,12,12
187,865.5,507.5,13,12
192,850.5,507.5,14,12
201,852.5,507.5,12,12
206,839.5,507.5,25,13
214,850.5,507.5,14,12
220,851.5,507.5,13,13
228,839.5,507.5,24,12
233,852.5,507.5,12,12
241,849.5,507.5,15,12
246,851.5,507.5,13,12
255,852.5,507.5,12,12
260,839.5,507.5,25,12
268,851.5,507.5,13,12
273,865.5,507.5,13,12
296,851.5,341.5,30,29
300,839.5,507.5,25,12
306,849.5,507.5,15,12
315,838.5,507.5,13,13
320,852.5,493.5,12,13
329,852.5,507.5,12,12
334,851.5,507.5,13,12
342,852.5,507.5,12,12
348,852.5,507.5,12,12
356,838.5,507.5,13,13
362,852.5,507.5,12,13
370,838.5,506.5,13,14
376,839.5,507.5,25,13
384,852.5,507.5,12,12
409,850.5,507.5,14,25
414,852.5,507.5,12,13
423,839.5,507.5,25,25
428,852.5,520.5,12,12
436,853.5,520.5,11,12
442,853.5,520.5,11,14
449,851.5,507.5,13,13
455,852.5,507.5,12,12
463,852.5,507.5,12,13
469,852.5,507.5,12,13
477,852.5,507.5,12,12
482,852.5,507.5,12,25
491,852.5,507.5,11,12
