119,865.5,369.5,137,137
129,865.5,397.5,96,95
139,851.5,356.5,151,177
149,838.5,397.5,165,150
159,838.5,397.5,136,136
169,838.5,397.5,150,150
179,838.5,397.5,191,164
189,838.5,397.5,150,150
199,838.5,383.5,150,164
209,838.5,383.5,136,150
219,824.5,383.5,150,178
229,838.5,383.5,136,164
239,838.5,397.5,136,136
249,838.5,397.5,136,136
259,838.5,410.5,123,123
269,851.5,410.5,123,123
279,838.5,410.5,123,123
289,838.5,328.5,177,205
299,838.5,383.5,150,150
309,851.5,397.5,123,123
319,851.5,397.5,123,123
329,824.5,356.5,164,177
339,851.5,397.5,110,136
349,838.5,397.5,123,136
359,838.5,397.5,136,136
369,838.5,397.5,123,136
379,824.5,397.5,137,136
389,824.5,356.5,191,192
399,824.5,369.5,164,192
409,810.5,397.5,178,191
419,824.5,383.5,178,178
429,810.5,369.5,178,205
439,838.5,383.5,164,178
449,810.5,383.5,164,178
459,810.5,383.5,178,178
469,810.5,356.5,196,232
479,824.5,383.5,150,164
489,824.5,383.5,164,164
