65,852.5,493.5,14,12
70,852.5,493.5,12,13
80,865.5,492.5,12,13
85,853.5,493.5,11,12
95,852.5,493.5,12,12
100,852.5,493.5,13,12
110,853.5,493.5,24,12
115,824.5,507.5,14,24
125,852.5,493.5,13,12
131,839.5,493.5,13,12
154,852.5,493.5,12,26
159,852.5,493.5,12,12
168,852.5,493.5,11,12
174,852.5,492.5,12,16
183,852.5,492.5,12,28
189,839.5,493.5,11,12
198,839.5,493.5,12,12
203,852.5,493.5,12,27
213,850.5,493.5,14,13
218,839.5,492.5,25,14
244,893.5,371.5,13,25
250,893.5,384.5,14,12
259,880.5,507.5,12,12
264,877.5,507.5,14,12
273,893.5,383.5,13,13
279,879.5,507.5,12,12
287,880.5,506.5,11,14
293,880.5,506.5,11,13
301,866.5,506.5,11,13
307,866.5,507.5,11,12
316,880.5,507.5,11,12
321,878.5,506.5,14,13
331,866.5,507.5,15,12
337,866.5,507.5,26,12
346,866.5,507.5,11,12
352,866.5,507.5,13,12
361,866.5,507.5,26,12
366,866.5,507.5,26,12
392,866.5,493.5,12,26
397,866.5,507.5,14,12
406,866.5,492.5,12,14
412,866.5,507.5,12,12
421,866.5,493.5,12,13
426,866.5,507.5,13,12
435,866.5,507.5,12,12
441,867.5,507.5,11,12
450,866.5,507.5,13,12
455,866.5,506.5,12,13
483,866.5,506.5,12,13
489,866.5,506.5,12,13
