85,795.5,478.5,165,164
95,795.5,478.5,165,191
105,795.5,478.5,192,219
115,782.5,491.5,191,192
125,740.5,519.5,206,219
135,795.5,478.5,192,191
145,768.5,491.5,205,219
155,795.5,478.5,192,205
165,795.5,478.5,178,205
175,713.5,519.5,219,260
185,740.5,505.5,233,247
195,740.5,560.5,165,178
205,795.5,491.5,178,192
215,740.5,546.5,192,219
225,795.5,478.5,165,191
235,782.5,464.5,164,233
245,727.5,505.5,205,233
255,713.5,505.5,329,356
265,718.5,464.5,242,288
275,686.5,464.5,274,315
285,713.5,478.5,288,315
295,699.5,546.5,206,219
305,740.5,491.5,233,233
315,754.5,478.5,233,232
325,768.5,478.5,205,246
335,768.5,478.5,205,246
345,686.5,505.5,260,247
355,740.5,519.5,192,233
365,754.5,491.5,206,233
375,713.5,491.5,247,274
385,713.5,546.5,192,206
395,713.5,478.5,274,260
405,727.5,546.5,192,206
415,727.5,587.5,150,151
425,727.5,478.5,233,274
435,713.5,505.5,206,247
445,740.5,478.5,206,274
455,727.5,532.5,205,220
465,727.5,505.5,205,205
475,713.5,601.5,178,151
485,727.5,464.5,248,274
495,740.5,573.5,151,165
